GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,AGE_continuous,DRIVING_EXPERIENCE_continuous,OUTCOME
female,majority,high school,middle class,0.580883058,1,before 2015,1,1,10238,12000,sedan,1,0,0,26,17,0
male,majority,university,upper class,0.598192287,0,before 2015,0,1,10238,16000,sedan,2,0,2,58,26,0
male,majority,none,working class,0.487761116,0,before 2015,1,1,10238,14000,sedan,0,0,4,38,19,1
male,minority,none,working class,0.480992275,1,before 2015,0,1,32765,15000,sedan,2,1,0,29,19,1
male,majority,none,working class,0.45725083,1,after 2015,0,0,10238,,sedan,0,0,0,34,14,0
male,majority,university,upper class,,0,after 2015,0,1,10238,12000,sedan,2,0,6,50,26,0
female,majority,university,upper class,0.655439982,1,after 2015,1,1,32765,8000,sedan,1,0,0,44,22,0
male,majority,high school,middle class,0.538439933,1,before 2015,1,1,10238,11000,sedan,8,0,3,72,40,0
male,majority,high school,upper class,0.51679756,1,before 2015,1,1,10238,,sedan,3,0,3,79,37,0
female,majority,high school,working class,0.446496387,0,before 2015,0,1,32765,11000,sedan,2,1,0,32,17,0
female,majority,university,upper class,0.658569802,1,before 2015,1,1,10238,12000,sedan,0,0,3,79,21,0
female,majority,university,upper class,0.464649488,0,before 2015,1,1,10238,10000,sedan,1,0,1,39,12,0
male,majority,university,working class,0.337982157,0,before 2015,0,1,10238,14000,sedan,0,0,2,62,11,1
male,majority,university,middle class,0.504517406,1,before 2015,0,1,10238,10000,sedan,3,0,0,41,28,0
male,majority,high school,upper class,0.654795823,1,before 2015,1,1,10238,11000,sedan,4,1,5,70,36,0
male,majority,high school,working class,0.431802399,0,before 2015,0,1,32765,12000,sports car,0,0,2,38,10,1
male,minority,university,upper class,0.711137734,0,before 2015,1,0,10238,10000,sedan,3,1,0,80,15,0
female,majority,university,upper class,0.787371899,1,before 2015,1,1,10238,11000,sedan,1,0,1,71,38,0
female,majority,university,upper class,0.672155625,0,after 2015,1,1,92101,11000,sedan,3,0,1,68,38,0
male,majority,university,upper class,0.475875896,1,after 2015,1,1,32765,7000,sedan,8,0,4,78,40,0
male,majority,high school,middle class,0.642987475,0,before 2015,1,1,10238,7000,sedan,2,0,1,27,11,0
male,majority,university,upper class,0.6178082,1,after 2015,0,1,32765,12000,sedan,1,0,1,80,14,0
male,majority,university,middle class,0.333916423,1,before 2015,1,1,10238,8000,sedan,0,0,0,19,5,1
male,majority,none,working class,0.421740641,1,before 2015,0,1,10238,10000,sedan,5,0,4,61,24,0
female,minority,university,upper class,0.624911634,1,after 2015,1,0,92101,12000,sports car,1,0,0,43,20,1
male,majority,high school,upper class,0.631799297,1,after 2015,1,1,32765,5000,sedan,0,0,0,35,4,0
female,majority,high school,middle class,0.669457515,0,before 2015,0,1,10238,13000,sedan,2,0,0,62,18,1
male,majority,high school,upper class,0.573699963,1,before 2015,1,1,10238,10000,sedan,4,0,2,75,32,0
female,minority,none,middle class,0.491286871,1,after 2015,1,1,32765,8000,sedan,4,0,1,26,10,0
male,minority,university,upper class,,0,before 2015,1,0,32765,9000,sedan,7,0,0,29,15,0
female,minority,university,middle class,0.427728514,1,before 2015,0,0,10238,15000,sedan,0,0,0,50,5,1
male,majority,university,upper class,0.572610218,1,before 2015,1,1,10238,13000,sedan,2,1,4,41,20,0
male,majority,high school,upper class,0.70545429,1,before 2015,1,1,10238,10000,sedan,5,1,3,77,36,0
female,majority,none,middle class,0.685929636,1,after 2015,1,0,10238,13000,sedan,0,0,0,21,1,0
male,majority,university,middle class,0.638242218,1,before 2015,0,0,10238,16000,sedan,0,0,0,18,5,1
female,majority,university,upper class,0.547999801,1,after 2015,0,1,10238,15000,sedan,0,0,1,43,26,0
male,majority,university,upper class,0.547367645,1,before 2015,1,0,32765,11000,sedan,7,1,0,36,10,0
female,majority,university,upper class,0.538233065,1,after 2015,0,0,10238,,sedan,0,0,0,35,18,0
male,majority,university,upper class,0.722297313,1,before 2015,1,0,10238,10000,sedan,2,0,2,28,13,0
male,majority,high school,middle class,0.554745719,0,before 2015,0,0,10238,13000,sedan,1,0,1,29,16,1
female,majority,high school,upper class,0.495661564,1,before 2015,1,1,10238,11000,sedan,3,0,3,68,36,0
male,majority,high school,upper class,,1,before 2015,1,1,10238,13000,sedan,3,1,1,55,22,0
male,minority,high school,working class,0.549996384,1,before 2015,0,1,10238,8000,sedan,0,0,0,25,7,1
male,majority,high school,working class,0.504082543,0,before 2015,0,1,32765,15000,sedan,0,0,0,23,6,0
female,majority,high school,working class,0.339876509,1,before 2015,0,1,32765,10000,sedan,0,0,1,33,16,0
male,majority,university,middle class,0.448383125,0,after 2015,0,0,21217,14000,sedan,0,0,0,34,13,1
female,majority,none,middle class,0.437422631,1,after 2015,1,1,32765,12000,sedan,0,0,0,26,2,0
male,majority,university,middle class,,0,after 2015,0,1,32765,12000,sedan,0,0,0,30,5,1
female,majority,high school,working class,0.615254594,1,before 2015,0,0,10238,17000,sedan,0,0,1,38,11,0
male,majority,university,upper class,,1,before 2015,1,1,10238,11000,sedan,1,0,0,34,17,0
male,majority,high school,upper class,0.614309119,1,before 2015,0,1,10238,16000,sedan,0,1,1,35,14,0
male,majority,high school,upper class,0.61511709,1,before 2015,0,1,32765,9000,sedan,4,0,1,57,23,0
female,majority,university,working class,0.519320826,1,before 2015,0,0,10238,14000,sedan,0,0,0,22,1,1
male,majority,high school,upper class,0.706517819,1,before 2015,1,1,10238,11000,sedan,4,1,7,46,26,0
female,majority,university,upper class,0.761357898,1,before 2015,0,1,32765,8000,sedan,5,0,1,59,24,0
female,majority,high school,working class,0.503293602,1,before 2015,1,1,10238,10000,sedan,0,0,1,53,17,0
female,minority,none,poverty,0.258498648,1,before 2015,0,1,10238,14000,sedan,0,0,1,28,19,0
female,majority,high school,middle class,0.553209514,0,before 2015,0,1,10238,11000,sedan,0,0,0,35,3,1
female,minority,none,poverty,0.217399867,1,after 2015,0,0,10238,17000,sedan,0,0,0,23,4,0
female,majority,university,upper class,0.642173425,1,after 2015,1,1,92101,10000,sedan,1,0,0,63,27,0
male,majority,university,poverty,0.296685193,0,before 2015,0,1,10238,11000,sedan,0,0,3,26,10,1
male,minority,high school,middle class,0.524602612,1,before 2015,1,1,32765,6000,sedan,5,1,2,29,14,0
female,majority,university,upper class,0.580058507,1,after 2015,1,1,10238,12000,sedan,0,0,0,55,0,0
female,majority,high school,middle class,0.457072833,1,before 2015,1,0,32765,10000,sedan,0,0,0,16,7,1
male,majority,university,upper class,,1,before 2015,0,0,10238,14000,sedan,0,0,0,26,0,1
male,majority,high school,middle class,0.479442664,0,after 2015,1,1,32765,10000,sedan,3,0,0,29,18,1
male,majority,high school,middle class,,0,before 2015,0,0,10238,14000,sedan,0,0,0,30,0,0
male,majority,high school,poverty,0.319447709,0,before 2015,0,1,10238,11000,sedan,5,0,1,29,14,1
male,majority,high school,upper class,0.473606116,1,after 2015,1,1,92101,12000,sedan,0,0,0,72,2,1
female,majority,high school,working class,0.39345489,1,before 2015,0,0,10238,15000,sedan,0,0,0,39,19,0
male,majority,high school,upper class,0.483732802,1,after 2015,1,1,10238,12000,sedan,3,3,8,77,30,0
female,majority,high school,working class,,1,before 2015,1,0,32765,10000,sports car,2,1,0,41,24,0
male,majority,high school,poverty,0.345741585,0,before 2015,0,0,32765,13000,sedan,0,0,0,21,9,1
female,minority,none,poverty,0.418872253,1,before 2015,0,1,10238,12000,sedan,0,0,0,25,2,0
female,majority,university,upper class,0.584893418,1,after 2015,1,0,10238,12000,sedan,2,0,0,70,16,0
male,majority,high school,working class,0.616138738,1,before 2015,0,0,32765,13000,sedan,0,0,0,53,7,0
male,majority,university,upper class,0.715646683,1,after 2015,1,1,32765,8000,sedan,0,0,0,44,2,0
female,majority,university,upper class,0.616098765,1,before 2015,1,1,10238,10000,sedan,1,2,5,67,37,0
male,majority,university,poverty,0.392406443,0,after 2015,0,0,10238,14000,sedan,0,0,0,19,3,1
female,majority,university,middle class,0.528995675,0,before 2015,1,0,10238,9000,sedan,2,0,1,35,14,1
female,majority,university,upper class,,1,after 2015,1,0,10238,13000,sedan,0,1,0,61,10,0
male,majority,university,upper class,0.63402128,1,before 2015,0,1,32765,9000,sedan,3,1,1,78,28,0
male,minority,high school,poverty,,0,before 2015,0,0,32765,11000,sedan,0,0,0,16,2,1
male,majority,high school,middle class,0.516328521,1,before 2015,0,0,32765,13000,sedan,0,0,0,52,5,1
female,majority,university,middle class,0.619205273,1,before 2015,0,0,10238,,sedan,0,0,0,61,1,1
male,majority,none,poverty,0.444992121,0,before 2015,0,0,10238,14000,sedan,0,0,0,64,0,1
female,minority,none,working class,0.505401419,0,before 2015,0,1,10238,11000,sports car,1,0,1,37,15,0
female,majority,high school,working class,0.487930146,0,before 2015,0,1,10238,9000,sedan,0,0,0,36,16,1
male,majority,university,middle class,0.519557551,1,before 2015,0,0,32765,10000,sedan,0,0,0,24,9,0
female,majority,university,middle class,0.582616606,1,before 2015,1,1,10238,12000,sedan,0,0,0,36,2,0
female,majority,high school,middle class,0.51784963,1,before 2015,0,1,10238,12000,sedan,0,0,0,63,28,0
female,majority,none,working class,0.468795652,1,after 2015,0,1,10238,,sedan,3,0,3,29,16,0
female,minority,high school,upper class,0.784731309,1,before 2015,1,0,10238,13000,sedan,2,0,0,76,34,0
female,majority,university,middle class,0.32668161,0,before 2015,0,0,10238,16000,sedan,0,0,0,33,1,1
male,majority,high school,working class,0.376533676,0,before 2015,1,1,10238,7000,sedan,0,0,0,31,6,1
female,majority,university,upper class,0.665000401,1,after 2015,0,1,10238,14000,sedan,0,0,0,42,11,0
male,majority,university,upper class,0.579743062,1,after 2015,1,1,32765,6000,sedan,0,0,0,73,1,0
female,majority,high school,middle class,0.467652888,1,after 2015,0,1,10238,11000,sedan,3,0,3,73,40,0
female,majority,university,upper class,0.693151303,1,after 2015,0,1,10238,12000,sedan,0,2,3,27,14,0
female,majority,high school,poverty,0.298735914,0,before 2015,0,1,32765,9000,sedan,0,0,0,21,4,1
male,majority,none,working class,0.326087878,1,after 2015,0,0,10238,17000,sedan,0,0,0,22,2,1
male,majority,university,upper class,0.650792465,1,before 2015,1,1,10238,12000,sedan,2,1,8,68,37,0
female,majority,none,middle class,0.47793002,1,before 2015,1,1,32765,12000,sedan,3,0,0,60,25,0
female,majority,none,upper class,0.59844778,1,before 2015,1,0,32765,14000,sedan,1,1,1,71,34,0
female,majority,none,middle class,0.538410531,0,before 2015,1,1,10238,,sedan,0,0,5,62,23,0
male,majority,university,middle class,0.624766818,0,before 2015,0,0,10238,16000,sedan,0,0,0,35,2,1
female,majority,none,middle class,0.526518298,1,before 2015,0,0,32765,15000,sedan,1,1,0,34,10,0
male,majority,high school,middle class,0.497444786,1,before 2015,0,0,10238,15000,sedan,0,0,0,26,7,0
female,majority,none,working class,0.559818367,1,before 2015,0,1,10238,10000,sedan,3,0,0,62,22,0
female,majority,university,upper class,0.802275006,1,after 2015,1,1,10238,12000,sedan,3,0,1,66,23,0
female,majority,high school,middle class,,0,after 2015,0,1,32765,13000,sedan,1,1,0,57,27,0
female,majority,university,upper class,0.575657568,1,before 2015,1,1,32765,12000,sedan,4,0,1,73,28,0
female,majority,none,poverty,0.445596417,0,before 2015,0,0,10238,16000,sedan,0,0,0,16,5,1
female,majority,university,upper class,0.712472914,0,after 2015,1,1,10238,6000,sedan,3,1,0,80,36,0
female,minority,none,poverty,0.478353383,0,before 2015,0,1,10238,12000,sedan,0,0,0,56,28,0
female,minority,university,upper class,0.570131057,1,before 2015,0,1,32765,,sedan,1,0,2,58,26,0
male,majority,university,upper class,0.72199153,1,before 2015,1,1,10238,11000,sedan,4,0,4,48,16,0
female,minority,high school,working class,0.479718152,1,before 2015,0,1,32765,11000,sedan,3,1,0,26,14,1
male,majority,high school,upper class,0.478437583,1,after 2015,1,1,10238,11000,sedan,0,0,1,78,10,0
female,majority,none,working class,0.530963369,1,after 2015,1,1,92101,13000,sedan,0,0,1,28,11,0
female,minority,high school,working class,0.595220061,1,before 2015,0,0,32765,14000,sports car,0,0,0,20,8,1
female,majority,none,poverty,0.572019001,1,before 2015,0,0,10238,17000,sedan,0,0,1,31,11,1
male,majority,high school,working class,0.396607539,1,before 2015,0,1,32765,10000,sedan,4,0,0,36,14,0
male,majority,university,upper class,0.46237472,0,after 2015,1,1,10238,14000,sedan,2,1,0,42,16,0
female,majority,university,middle class,0.546008113,1,before 2015,0,0,10238,16000,sedan,0,0,0,23,9,1
female,majority,none,poverty,0.509286751,0,before 2015,0,1,10238,13000,sedan,0,0,0,16,4,1
female,majority,university,middle class,0.608065951,1,before 2015,0,0,10238,12000,sedan,0,0,0,21,4,1
female,majority,university,working class,0.546732978,1,before 2015,0,0,10238,12000,sedan,0,0,0,25,9,1
female,majority,high school,upper class,0.653901536,0,after 2015,1,0,10238,14000,sedan,2,1,0,54,18,0
male,majority,university,middle class,0.543292615,1,before 2015,0,1,10238,15000,sedan,2,1,1,37,16,1
male,majority,high school,upper class,0.524332336,0,before 2015,0,1,10238,,sedan,6,0,2,79,35,0
male,minority,high school,middle class,0.501894729,0,before 2015,1,1,32765,,sedan,2,0,1,40,19,1
male,majority,high school,upper class,0.622244913,1,after 2015,1,1,10238,8000,sedan,4,0,4,80,31,0
male,majority,university,upper class,0.456370882,1,before 2015,0,0,32765,8000,sedan,8,1,0,59,25,0
male,majority,university,upper class,0.721032387,1,after 2015,1,0,32765,11000,sedan,0,0,1,74,12,0
female,majority,university,upper class,0.695375978,1,after 2015,1,1,10238,6000,sedan,0,0,0,49,2,0
male,minority,none,working class,0.402578564,1,before 2015,0,0,32765,14000,sedan,0,0,0,23,4,1
female,majority,university,upper class,0.77478659,1,after 2015,1,1,10238,11000,sedan,0,0,0,79,7,0
male,minority,none,poverty,0.380426503,0,before 2015,1,1,10238,16000,sedan,1,0,1,36,19,0
female,majority,university,upper class,0.545584129,1,before 2015,1,1,10238,14000,sedan,1,0,0,43,17,0
female,majority,university,upper class,0.411517804,1,before 2015,1,1,10238,14000,sedan,0,0,0,30,7,1
female,minority,none,poverty,0.317084816,0,before 2015,0,1,10238,10000,sedan,1,0,1,55,23,0
male,majority,university,upper class,0.549135717,1,before 2015,0,1,10238,12000,sedan,4,0,2,69,34,0
male,majority,university,upper class,0.646757393,1,after 2015,1,1,10238,11000,sedan,0,1,1,69,15,0
female,majority,high school,working class,0.329257232,1,before 2015,1,1,10238,11000,sedan,0,0,0,37,2,1
male,majority,high school,upper class,0.583226291,1,before 2015,1,1,10238,11000,sedan,5,0,2,57,22,0
female,majority,none,working class,0.469214287,1,before 2015,0,1,10238,14000,sedan,1,0,1,33,16,0
female,majority,none,poverty,0.261335712,1,before 2015,0,1,10238,,sedan,0,0,0,22,9,1
female,minority,high school,middle class,0.560096326,0,after 2015,1,1,32765,8000,sedan,3,0,0,39,17,0
female,majority,none,poverty,0.339300542,0,before 2015,1,0,10238,15000,sedan,0,0,0,19,4,1
male,majority,university,upper class,0.693639475,1,after 2015,0,0,32765,16000,sedan,2,0,0,31,11,0
female,majority,high school,middle class,0.552060628,1,before 2015,1,0,10238,14000,sedan,2,0,2,50,23,0
male,minority,none,poverty,0.286830704,1,before 2015,0,1,10238,8000,sedan,5,1,2,60,29,0
female,majority,none,poverty,0.366771086,1,before 2015,0,0,10238,12000,sedan,0,0,0,25,1,1
female,minority,university,upper class,0.566238571,1,before 2015,0,1,10238,11000,sedan,7,1,2,80,36,0
female,majority,high school,upper class,0.621238238,1,before 2015,0,0,32765,13000,sedan,0,0,0,16,7,1
male,majority,none,working class,0.463940368,1,before 2015,0,0,10238,18000,sports car,0,0,0,21,8,0
male,majority,university,upper class,,1,before 2015,1,1,10238,,sedan,0,0,0,71,4,1
male,majority,university,upper class,0.591927307,1,after 2015,1,1,32765,9000,sedan,14,2,3,71,31,0
male,majority,university,upper class,0.516006341,1,after 2015,1,1,32765,10000,sedan,7,1,2,78,30,0
female,majority,high school,working class,0.325622419,1,before 2015,0,1,10238,14000,sedan,0,0,0,26,12,0
female,majority,high school,poverty,0.388848399,0,before 2015,0,0,10238,16000,sedan,0,1,1,28,17,0
female,majority,high school,upper class,0.50566654,1,before 2015,1,1,10238,10000,sedan,1,2,11,65,32,0
female,majority,high school,working class,0.450654863,1,before 2015,0,1,32765,,sedan,0,0,3,29,17,0
female,majority,none,working class,0.434726358,1,before 2015,0,0,10238,11000,sedan,0,0,0,17,5,0
female,majority,university,upper class,0.687492801,1,after 2015,1,1,10238,8000,sports car,2,0,5,64,23,0
male,majority,high school,middle class,0.430824742,1,after 2015,1,1,32765,5000,sedan,9,2,0,76,23,0
female,majority,high school,upper class,0.461193308,1,before 2015,1,1,10238,10000,sedan,3,0,1,71,30,0
male,majority,high school,poverty,0.313229563,0,before 2015,0,1,32765,9000,sedan,0,0,0,22,6,1
male,minority,none,working class,0.543983476,1,before 2015,1,1,10238,11000,sedan,1,0,0,29,13,0
male,majority,none,poverty,0.39301167,0,before 2015,0,1,10238,11000,sedan,2,1,4,32,19,0
male,majority,university,upper class,0.700809355,1,before 2015,0,0,32765,12000,sedan,0,0,0,32,9,1
female,minority,high school,upper class,0.653962885,1,before 2015,1,1,10238,14000,sports car,0,0,0,52,20,0
male,majority,none,working class,0.56673174,1,before 2015,0,0,10238,15000,sedan,0,0,0,39,5,1
male,majority,university,working class,,1,before 2015,0,1,10238,13000,sedan,0,0,0,24,8,1
male,majority,university,upper class,,1,after 2015,1,1,32765,,sedan,0,0,0,76,9,0
female,majority,high school,working class,0.472675174,0,before 2015,0,1,10238,,sedan,0,0,0,34,8,1
male,majority,none,poverty,0.400250588,0,before 2015,1,1,10238,10000,sedan,1,1,0,41,27,0
female,majority,university,middle class,0.526806293,0,after 2015,1,0,10238,15000,sedan,0,0,3,41,28,0
female,majority,high school,poverty,0.546876663,0,after 2015,0,0,10238,17000,sedan,1,0,0,35,10,0
female,majority,high school,working class,,1,before 2015,0,1,32765,11000,sedan,0,1,0,30,14,0
male,majority,high school,upper class,,1,after 2015,1,1,10238,12000,sedan,4,2,7,68,30,0
female,majority,high school,upper class,0.5095717,0,after 2015,0,1,32765,10000,sedan,2,0,0,32,18,0
male,majority,high school,upper class,0.703088116,1,after 2015,0,1,10238,14000,sedan,4,0,2,72,17,0
female,majority,high school,middle class,,0,before 2015,0,0,92101,13000,sedan,1,0,0,33,11,0
female,majority,university,upper class,0.646972073,1,before 2015,1,0,10238,11000,sedan,0,2,0,73,30,0
