ID,GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
3379,male,university,middle class,0.477846294,0,before 2015,1,1,32765,7000,sedan,6,3,26,18,1
3380,female,high school,poverty,0.340146455,1,before 2015,1,1,10238,8000,sedan,1,0,61,21,0
3381,male,high school,upper class,0.675429402,1,after 2015,1,1,10238,8000,sedan,1,5,50,23,0
3382,male,high school,poverty,0.384204004,0,after 2015,0,0,10238,18000,sedan,0,0,20,8,1
3383,male,none,poverty,0.46572143,1,before 2015,0,0,10238,13000,sedan,0,0,25,0,1
3384,female,university,upper class,,1,before 2015,0,1,10238,15000,sedan,0,1,49,22,0
3385,male,none,poverty,0.142856874,1,before 2015,1,1,32765,8000,sedan,3,0,39,13,1
3386,female,high school,middle class,0.43314078,1,after 2015,1,0,10238,14000,sedan,0,2,47,27,0
3387,female,university,upper class,0.648266236,1,before 2015,1,1,32765,6000,sedan,6,0,57,28,0
3388,male,high school,upper class,0.565600283,1,after 2015,1,1,10238,11000,sedan,1,4,53,29,0
3389,male,none,middle class,0.557162689,0,before 2015,1,1,10238,,sedan,3,3,76,20,0
3390,male,university,upper class,0.738293668,1,before 2015,1,1,32765,7000,sedan,2,2,76,17,1
3391,female,none,working class,0.458273294,1,before 2015,0,0,10238,18000,sedan,0,0,20,4,1
3392,male,high school,upper class,0.574999454,0,before 2015,0,1,10238,11000,sports car,1,1,64,10,1
3393,female,high school,working class,,1,before 2015,0,1,10238,13000,sedan,0,2,38,10,0
3394,male,university,working class,0.353227146,1,before 2015,0,0,32765,12000,sedan,0,0,24,7,0
3395,male,university,upper class,0.424238506,1,before 2015,1,1,10238,13000,sedan,4,2,70,11,0
3396,female,high school,working class,0.458064775,0,before 2015,0,0,10238,17000,sedan,0,0,28,19,0
3397,female,none,middle class,0.449535602,1,before 2015,1,0,10238,8000,sedan,0,0,72,9,0
3398,male,university,middle class,0.298306218,1,after 2015,0,1,10238,11000,sedan,1,0,33,15,0
3399,male,none,upper class,0.554823599,1,after 2015,0,1,10238,15000,sedan,3,4,67,30,0
3400,female,high school,working class,0.390911332,1,before 2015,0,1,10238,15000,sedan,0,0,31,4,0
3401,female,high school,working class,0.452766338,0,before 2015,0,1,10238,12000,sedan,0,0,25,3,1
3402,male,university,upper class,0.536807451,1,before 2015,1,1,32765,10000,sedan,5,6,64,26,0
3403,male,university,upper class,0.510193665,0,after 2015,1,0,10238,10000,sedan,9,6,76,38,0
3404,female,none,poverty,0.326457994,0,before 2015,0,0,10238,12000,sedan,0,0,20,3,1
3405,female,high school,working class,0.493145785,1,before 2015,0,0,10238,11000,sedan,0,0,17,5,0
3406,female,high school,poverty,,0,before 2015,0,0,10238,14000,sedan,0,0,22,2,0
3407,male,university,poverty,0.463603161,0,before 2015,0,0,32765,13000,sedan,0,0,17,0,1
3408,female,university,upper class,0.583295837,1,before 2015,0,0,10238,14000,sedan,0,0,45,26,0
3409,female,university,upper class,0.529438592,1,after 2015,1,1,10238,6000,sedan,2,1,77,18,0
3410,female,university,upper class,0.669402381,1,before 2015,1,1,10238,10000,sedan,0,0,54,5,1
3411,female,high school,upper class,0.725938745,1,before 2015,0,0,32765,14000,sedan,1,0,37,12,0
3412,male,university,upper class,0.448038105,1,after 2015,0,0,10238,11000,sedan,0,0,25,1,0
3413,female,high school,middle class,0.335445982,1,after 2015,0,1,10238,12000,sedan,4,5,72,34,0
3414,female,none,poverty,,0,before 2015,0,1,10238,17000,sedan,0,0,23,3,1
3415,female,university,upper class,0.651833097,1,after 2015,0,1,10238,13000,sedan,0,0,70,6,0
3416,male,high school,poverty,0.283111062,1,before 2015,0,0,10238,12000,sedan,0,0,16,9,1
3417,female,university,middle class,0.570443797,1,before 2015,0,1,10238,,sedan,0,0,18,9,0
3418,female,high school,upper class,0.654469477,1,after 2015,1,1,10238,11000,sedan,0,0,66,2,0
3419,female,high school,poverty,0.454586574,1,before 2015,1,1,10238,9000,sedan,2,0,70,31,0
3420,female,university,upper class,0.661033972,0,before 2015,1,1,32765,8000,sedan,5,4,66,30,0
3421,female,university,upper class,0.549598209,0,after 2015,0,1,10238,12000,sedan,0,0,66,8,1
3422,male,university,middle class,0.460778993,1,before 2015,1,0,10238,13000,sedan,0,0,16,8,1
3423,male,none,poverty,0.399450184,0,before 2015,0,1,32765,6000,sedan,6,1,62,21,0
3424,female,high school,working class,0.368668391,1,before 2015,0,0,10238,17000,sedan,0,0,33,19,0
3425,female,university,working class,0.394481385,0,before 2015,1,1,10238,10000,sedan,1,2,28,16,0
3426,female,none,poverty,0.309591063,0,before 2015,0,1,10238,14000,sedan,0,1,35,19,0
3427,male,high school,poverty,0.414819024,1,before 2015,0,0,92101,,sports car,0,0,20,1,1
3428,male,university,upper class,0.535833864,1,before 2015,1,1,32765,9000,sedan,11,4,80,32,0
3429,female,high school,poverty,0.359997653,1,before 2015,0,0,10238,15000,sedan,0,0,19,5,1
3430,male,high school,poverty,0.289227805,0,before 2015,0,1,32765,9000,sedan,0,0,23,4,1
3431,male,university,upper class,0.750813437,1,after 2015,1,1,32765,14000,sedan,1,2,36,13,0
3432,female,none,poverty,,0,before 2015,0,0,32765,11000,sedan,3,0,35,12,1
3433,female,none,poverty,0.36229442,0,before 2015,0,1,10238,11000,sedan,0,0,16,4,1
3434,female,none,poverty,0.411317096,1,before 2015,0,0,10238,15000,sedan,0,0,33,19,0
3435,female,high school,middle class,0.331936025,1,before 2015,1,1,32765,13000,sedan,0,1,43,23,0
3436,female,none,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,18,2,1
3437,male,university,working class,0.516295868,0,before 2015,0,0,10238,15000,sedan,0,0,35,8,1
3438,male,high school,poverty,0.288431949,1,before 2015,0,1,10238,11000,sedan,0,0,24,4,0
3439,male,high school,middle class,0.490471814,1,before 2015,0,0,10238,12000,sedan,0,0,25,7,1
3440,female,none,poverty,0.306488969,1,before 2015,1,0,10238,16000,sedan,1,1,37,10,0
3441,male,university,middle class,0.401458306,0,before 2015,0,0,10238,14000,sedan,0,0,20,7,1
3442,male,high school,working class,0.3133649,1,before 2015,0,1,10238,16000,sedan,0,2,70,23,0
3443,female,university,upper class,0.779025449,1,before 2015,0,0,10238,15000,sedan,1,0,39,18,0
3444,female,none,poverty,0.417612326,0,before 2015,0,1,10238,13000,sedan,0,0,23,8,1
3445,male,high school,working class,0.270178089,1,after 2015,0,0,10238,13000,sedan,0,0,22,2,1
3446,male,university,middle class,0.630359274,1,before 2015,0,1,10238,12000,sedan,3,1,37,15,0
3447,male,university,poverty,0.485068916,0,before 2015,0,0,32765,,sedan,0,0,21,1,1
3448,female,university,upper class,0.518642532,1,after 2015,1,0,32765,8000,sedan,4,0,31,17,0
3449,female,high school,upper class,,1,after 2015,0,0,10238,17000,sedan,0,0,31,19,0
3450,male,high school,working class,0.58405797,1,before 2015,0,0,10238,13000,sedan,2,5,62,21,0
3451,male,high school,upper class,0.397402168,1,after 2015,1,1,10238,11000,sedan,7,4,78,40,0
3452,female,high school,middle class,,1,before 2015,1,1,92101,11000,sedan,0,0,50,6,0
3453,male,high school,upper class,,1,after 2015,1,1,32765,9000,sedan,5,4,73,30,0
3454,female,none,poverty,0.365531549,0,before 2015,0,0,10238,12000,sedan,3,2,44,25,1
3455,female,high school,poverty,,1,before 2015,0,1,10238,15000,sedan,0,0,61,26,0
3456,female,high school,middle class,0.603781769,1,before 2015,1,1,10238,15000,sedan,1,1,34,15,0
3457,male,university,upper class,0.960818828,1,after 2015,0,1,10238,10000,sedan,1,1,43,19,0
3458,female,high school,working class,0.431242179,1,before 2015,0,1,10238,12000,sedan,0,0,26,7,0
3459,female,high school,upper class,0.560201942,1,after 2015,1,1,10238,11000,sedan,3,2,71,36,0
3460,female,university,middle class,0.56238491,1,after 2015,1,1,10238,10000,sedan,0,5,56,11,0
3461,male,university,middle class,0.542176692,1,before 2015,0,1,32765,7000,sedan,0,0,16,2,0
3462,female,none,poverty,0.343641719,0,before 2015,0,0,10238,13000,sedan,0,0,35,17,1
3463,male,high school,middle class,0.504930945,1,before 2015,0,1,10238,15000,sedan,0,0,33,1,1
3464,female,high school,middle class,0.6076229,1,before 2015,0,0,10238,16000,sedan,0,0,56,8,0
3465,female,high school,upper class,0.611331583,1,after 2015,1,1,32765,13000,sedan,5,0,65,34,0
3466,male,high school,middle class,0.595281763,1,before 2015,1,1,32765,8000,sedan,1,1,35,10,0
3467,male,none,working class,0.385119208,0,before 2015,0,0,10238,17000,sedan,0,1,26,18,1
3468,male,university,working class,0.40265882,1,before 2015,0,0,10238,15000,sports car,0,0,20,3,1
3469,male,university,upper class,0.717596304,0,before 2015,1,1,32765,6000,sedan,7,1,34,13,1
3470,male,university,upper class,0.705379043,1,before 2015,0,1,10238,12000,sedan,2,4,52,23,0
3471,male,university,upper class,0.527977508,1,after 2015,1,1,10238,12000,sedan,6,3,70,36,0
3472,female,high school,upper class,0.684490532,1,after 2015,0,1,10238,9000,sedan,5,3,75,39,0
3473,female,high school,upper class,0.78824552,1,after 2015,1,0,32765,12000,sedan,0,0,36,16,0
3474,female,none,poverty,0.296405302,1,before 2015,0,1,10238,15000,sedan,0,1,37,19,0
3475,male,high school,middle class,0.571575096,0,before 2015,1,1,10238,10000,sedan,0,0,22,6,0
3476,male,high school,poverty,0.345026298,0,before 2015,0,1,10238,14000,sedan,0,2,27,11,0
3477,male,university,middle class,0.203667376,1,after 2015,0,1,10238,13000,sedan,0,2,33,14,0
3478,male,high school,middle class,0.575788771,1,before 2015,0,1,10238,,sedan,1,3,59,11,0
3479,female,high school,working class,0.386553496,1,before 2015,0,0,10238,11000,sedan,0,0,38,13,0
3480,male,university,middle class,0.552816457,0,before 2015,0,1,10238,17000,sedan,3,2,51,26,0
3481,male,university,middle class,0.639829025,1,before 2015,1,1,10238,10000,sedan,3,1,47,27,0
3482,male,university,upper class,0.705517514,1,before 2015,1,1,10238,11000,sedan,4,2,34,11,1
3483,male,university,upper class,0.651708932,1,after 2015,1,1,32765,2000,sedan,12,1,74,37,0
3484,male,university,middle class,0.472869429,1,before 2015,1,1,10238,11000,sedan,1,4,39,16,0
3485,male,high school,upper class,0.615024679,1,before 2015,1,1,32765,7000,sedan,3,0,48,23,0
3486,female,high school,upper class,0.673407407,1,before 2015,0,0,32765,14000,sedan,0,0,46,5,1
3487,female,university,upper class,0.550179149,1,before 2015,1,1,10238,9000,sedan,0,0,29,12,0
3488,female,university,middle class,0.578062558,1,before 2015,0,0,10238,,sedan,0,0,36,16,0
3489,female,high school,poverty,0.271595869,0,before 2015,0,0,10238,14000,sedan,1,0,32,18,1
3490,male,university,upper class,0.68779226,1,after 2015,1,1,92101,9000,sedan,4,1,79,36,0
3491,male,high school,upper class,0.478057309,1,after 2015,1,1,10238,15000,sedan,5,1,65,32,0
3492,male,high school,middle class,0.539784846,1,before 2015,0,1,10238,10000,sedan,7,0,50,27,0
3493,female,high school,poverty,0.26792669,0,after 2015,0,0,10238,15000,sedan,0,0,25,5,0
3494,female,university,upper class,,0,before 2015,1,1,10238,10000,sedan,5,2,73,39,0
3495,male,high school,middle class,0.393021888,0,before 2015,0,0,10238,13000,sedan,0,0,22,3,1
3496,female,high school,upper class,0.465798632,1,before 2015,0,0,10238,14000,sedan,0,0,36,1,1
3497,female,high school,poverty,0.353394182,1,before 2015,0,0,32765,11000,sports car,1,0,33,12,0
3498,male,university,upper class,0.489557184,1,after 2015,0,0,32765,9000,sedan,0,0,57,7,1
3499,male,university,upper class,0.545855471,1,before 2015,1,1,32765,,sedan,12,0,57,22,0
3500,female,none,poverty,0.238156629,0,before 2015,0,1,32765,8000,sedan,3,2,54,26,0
3501,male,university,upper class,0.523778643,1,before 2015,1,1,10238,8000,sedan,2,1,27,11,0
3502,female,none,poverty,0.350399576,0,before 2015,0,0,10238,15000,sedan,0,0,29,11,0
3503,female,university,upper class,0.699641565,1,before 2015,1,1,10238,15000,sedan,2,4,57,24,0
3504,female,high school,upper class,0.627472269,0,before 2015,0,1,10238,13000,sedan,0,0,64,2,1
3505,female,university,upper class,0.484015386,1,after 2015,1,1,10238,13000,sedan,1,1,43,16,0
3506,male,university,upper class,0.732382121,1,before 2015,1,1,10238,12000,sedan,5,5,66,31,0
3507,female,none,working class,0.419092669,1,after 2015,0,1,10238,11000,sedan,0,0,18,1,0
3508,female,high school,working class,0.626837384,0,before 2015,0,0,10238,18000,sedan,0,0,26,12,1
3509,male,university,middle class,0.406105784,1,before 2015,0,1,10238,10000,sedan,0,0,19,7,0
3510,female,university,upper class,,1,before 2015,1,1,10238,,sedan,3,3,80,38,0
3511,male,university,upper class,0.557101686,1,after 2015,0,1,10238,10000,sedan,9,3,66,33,0
3512,male,high school,poverty,,0,before 2015,0,1,10238,15000,sedan,0,0,21,9,1
3513,male,university,upper class,0.598755525,1,before 2015,1,1,10238,12000,sedan,4,8,68,40,0
3514,male,high school,working class,0.345589732,1,before 2015,0,1,10238,11000,sedan,2,0,34,12,0
3515,female,high school,poverty,0.304987642,0,before 2015,0,0,10238,15000,sedan,0,0,18,8,1
3516,female,high school,upper class,0.709363304,0,after 2015,1,1,10238,11000,sedan,4,9,73,35,0
3517,female,high school,upper class,0.652800634,1,after 2015,1,1,32765,,sedan,3,0,52,23,0
3518,male,none,middle class,0.497968493,1,before 2015,1,1,10238,8000,sedan,1,5,43,11,0
3519,male,university,upper class,0.652311526,0,after 2015,0,0,32765,14000,sedan,0,0,30,0,1
3520,male,university,upper class,0.692164019,1,before 2015,1,1,10238,11000,sedan,0,0,18,2,1
3521,female,university,middle class,0.64640709,1,before 2015,0,1,32765,9000,sedan,4,1,38,17,1
3522,male,university,middle class,0.609018511,1,after 2015,1,0,10238,,sedan,0,0,38,18,0
3523,male,university,middle class,0.315636637,1,before 2015,1,1,92101,14000,sedan,1,0,33,11,1
3524,female,university,upper class,0.682299172,0,before 2015,1,1,10238,8000,sedan,1,0,64,29,0
3525,male,university,upper class,0.701769803,1,after 2015,1,1,10238,11000,sedan,3,3,41,24,0
3526,female,none,poverty,0.436759565,1,before 2015,0,0,10238,16000,sedan,0,0,20,4,1
3527,male,university,middle class,0.43064851,1,before 2015,1,1,10238,12000,sedan,0,5,27,14,0
3528,male,none,upper class,,0,after 2015,0,0,32765,11000,sedan,3,1,28,16,0
3529,female,high school,working class,0.324212857,1,before 2015,0,0,10238,11000,sedan,0,0,16,6,0
3530,male,university,upper class,,1,after 2015,0,0,32765,15000,sedan,5,0,56,26,0
3531,female,university,working class,0.314760333,0,before 2015,0,0,92101,13000,sedan,0,0,19,7,1
3532,male,high school,upper class,,1,after 2015,1,1,10238,13000,sedan,2,1,55,27,0
3533,male,high school,upper class,0.461453185,1,after 2015,1,1,32765,,sedan,7,2,47,28,0
3534,male,high school,upper class,0.71390733,1,after 2015,1,1,10238,8000,sedan,0,4,33,11,0
3535,female,none,middle class,0.561701883,1,before 2015,0,1,10238,13000,sedan,0,0,40,25,0
3536,male,high school,upper class,0.503790021,1,before 2015,1,1,10238,12000,sedan,0,1,50,11,1
3537,female,high school,poverty,0.312220533,1,before 2015,0,0,10238,15000,sedan,0,1,38,11,0
3538,female,high school,poverty,0.386376551,1,before 2015,0,0,10238,12000,sedan,0,0,21,9,1
3539,female,high school,working class,0.395930989,0,before 2015,0,1,10238,11000,sedan,0,0,30,1,0
3540,female,none,poverty,0.489016405,1,before 2015,1,1,10238,12000,sedan,0,0,35,18,0
3541,female,none,poverty,0.477748882,1,before 2015,0,0,10238,16000,sedan,0,0,26,19,0
3542,female,high school,poverty,0.268546364,1,before 2015,1,1,92101,11000,sedan,2,0,38,16,0
3543,female,none,poverty,0.357810771,0,before 2015,0,1,10238,10000,sedan,1,3,54,29,0
3544,female,university,middle class,0.65150061,0,before 2015,0,1,10238,11000,sedan,1,0,26,13,0
3545,male,high school,upper class,0.654675698,1,before 2015,1,0,10238,12000,sedan,6,1,62,26,0
3546,female,none,poverty,0.412451746,0,before 2015,0,0,10238,14000,sedan,0,0,17,9,1
3547,male,high school,working class,,0,before 2015,0,1,10238,15000,sedan,0,0,24,3,1
3548,male,university,middle class,,1,after 2015,0,1,10238,12000,sedan,2,2,60,18,0
3549,male,high school,poverty,0.234389534,1,before 2015,0,0,32765,12000,sedan,0,0,16,0,1
3550,female,high school,poverty,0.363048015,0,before 2015,0,0,92101,16000,sedan,0,0,21,2,1
3551,male,high school,upper class,0.612965266,1,after 2015,1,0,32765,14000,sedan,6,0,57,22,0
3552,female,university,working class,0.42797354,0,before 2015,0,1,32765,10000,sedan,0,0,38,6,1
3553,female,high school,working class,,1,before 2015,1,1,32765,,sedan,3,0,31,15,0
3554,female,none,working class,,0,before 2015,1,1,10238,,sedan,0,1,27,14,0
3555,female,high school,upper class,0.443599454,1,after 2015,1,1,10238,11000,sedan,2,4,74,29,0
3556,female,university,upper class,0.541485809,1,after 2015,1,1,32765,11000,sedan,6,1,78,34,0
3557,male,university,upper class,0.530625737,0,after 2015,0,1,92101,14000,sedan,3,0,75,22,0
3558,male,none,working class,0.469774958,1,before 2015,0,0,10238,19000,sedan,0,0,39,2,0
3559,female,high school,upper class,0.586631485,1,before 2015,0,1,10238,11000,sports car,3,6,73,39,0
3560,male,high school,working class,0.514186381,0,before 2015,1,1,10238,10000,sedan,0,2,62,24,1
3561,female,high school,upper class,,1,after 2015,1,1,32765,7000,sedan,5,0,72,34,0
3562,female,high school,middle class,0.644758766,1,before 2015,1,1,10238,6000,sports car,0,0,59,5,0
3563,female,university,upper class,,0,after 2015,1,1,10238,8000,sedan,1,1,44,24,0
3564,male,high school,middle class,,1,before 2015,0,1,32765,12000,sedan,5,1,32,19,1
3565,female,university,upper class,0.710358,1,before 2015,1,1,10238,13000,sedan,0,4,77,36,0
3566,male,high school,upper class,0.649881411,0,before 2015,0,1,32765,10000,sedan,8,3,80,40,1
3567,male,university,middle class,0.548835357,1,before 2015,0,0,10238,18000,sedan,1,1,36,15,0
3568,male,university,upper class,0.457546136,1,before 2015,1,1,10238,9000,sedan,1,2,67,13,0
3569,male,high school,upper class,0.484061114,1,before 2015,1,1,92101,14000,sedan,3,2,70,35,0
3570,male,university,upper class,0.624070581,0,after 2015,1,0,32765,,sedan,4,2,42,22,1
3571,male,university,middle class,0.500681707,1,before 2015,0,0,10238,15000,sedan,0,0,38,4,1
3572,male,high school,upper class,0.51224057,1,before 2015,1,1,10238,,sedan,1,1,60,23,0
3573,male,university,upper class,0.683965962,1,after 2015,1,1,10238,5000,sedan,0,0,47,3,0
3574,female,university,poverty,0.371094002,0,before 2015,0,0,92101,16000,sedan,0,0,24,1,1
3575,male,university,upper class,0.721033809,1,before 2015,1,1,10238,15000,sedan,0,0,52,28,0
3576,female,university,middle class,0.355229744,1,before 2015,1,0,10238,15000,sedan,0,1,42,27,0
3577,female,none,working class,0.348659127,0,before 2015,1,0,21217,12000,sedan,0,0,32,10,1
3578,male,high school,middle class,0.553095184,1,before 2015,1,1,10238,9000,sedan,0,1,38,10,0
3579,male,university,poverty,,1,after 2015,1,0,32765,,sedan,0,0,25,3,1
3580,male,high school,upper class,0.627531109,1,after 2015,1,1,10238,14000,sedan,3,6,63,28,0
3581,female,high school,middle class,,1,before 2015,0,1,10238,12000,sports car,2,1,36,15,0
3582,male,high school,middle class,0.433789976,0,before 2015,0,0,10238,18000,sedan,0,0,22,8,1
3583,male,university,upper class,0.465451475,1,after 2015,1,1,10238,7000,sedan,5,15,65,38,0
3584,male,university,upper class,0.488711105,1,before 2015,1,1,10238,9000,sedan,2,4,66,17,0
